,start_date,end_date,value,unit_id,input_unit_id,input_unit_scale,reporting_date,metric_id,item_id,region_id,partner_region_id,frequency_id,item_name,metric_name,region_name,province_name,year
21491,2020-01-11T00:00:00.000Z,2020-01-11T00:00:00.000Z,-31.5285535905407,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21492,2020-01-12T00:00:00.000Z,2020-01-12T00:00:00.000Z,-26.6196349492109,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21493,2020-01-13T00:00:00.000Z,2020-01-13T00:00:00.000Z,-27.1287082224353,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21494,2020-01-14T00:00:00.000Z,2020-01-14T00:00:00.000Z,-31.2693788168485,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21495,2020-01-15T00:00:00.000Z,2020-01-15T00:00:00.000Z,-33.4705708518869,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21496,2020-01-16T00:00:00.000Z,2020-01-16T00:00:00.000Z,-31.1121504329541,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21497,2020-01-17T00:00:00.000Z,2020-01-17T00:00:00.000Z,-30.7929779095145,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21498,2020-01-18T00:00:00.000Z,2020-01-18T00:00:00.000Z,-27.4379859140181,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21499,2020-01-19T00:00:00.000Z,2020-01-19T00:00:00.000Z,-23.6453159526945,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21500,2020-01-20T00:00:00.000Z,2020-01-20T00:00:00.000Z,-17.5918434080802,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21501,2020-01-21T00:00:00.000Z,2020-01-21T00:00:00.000Z,-13.4701009225569,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21502,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,-16.8756191708789,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21503,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,-16.4895532756763,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21504,2020-01-24T00:00:00.000Z,2020-01-24T00:00:00.000Z,-13.3622444805037,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21505,2020-01-25T00:00:00.000Z,2020-01-25T00:00:00.000Z,-12.1105632934796,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21506,2020-01-26T00:00:00.000Z,2020-01-26T00:00:00.000Z,-18.0143242754379,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21507,2020-01-27T00:00:00.000Z,2020-01-27T00:00:00.000Z,-14.2004810038131,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21508,2020-01-28T00:00:00.000Z,2020-01-28T00:00:00.000Z,-12.1206494859734,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21509,2020-01-29T00:00:00.000Z,2020-01-29T00:00:00.000Z,-13.0239844813504,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21510,2020-01-30T00:00:00.000Z,2020-01-30T00:00:00.000Z,-12.0928762937123,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21511,2020-01-31T00:00:00.000Z,2020-01-31T00:00:00.000Z,-6.80542582513537,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21512,2020-02-01T00:00:00.000Z,2020-02-01T00:00:00.000Z,-13.4217611784119,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21513,2020-02-02T00:00:00.000Z,2020-02-02T00:00:00.000Z,-9.04142162221554,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21514,2020-02-03T00:00:00.000Z,2020-02-03T00:00:00.000Z,-21.5487508632133,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21515,2020-02-04T00:00:00.000Z,2020-02-04T00:00:00.000Z,-22.7607037347119,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21516,2020-02-05T00:00:00.000Z,2020-02-05T00:00:00.000Z,-27.3570020042461,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21517,2020-02-06T00:00:00.000Z,2020-02-06T00:00:00.000Z,-27.1010258850805,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21518,2020-02-07T00:00:00.000Z,2020-02-07T00:00:00.000Z,-23.1250794136961,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21519,2020-02-08T00:00:00.000Z,2020-02-08T00:00:00.000Z,-18.2379351590448,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21520,2020-02-09T00:00:00.000Z,2020-02-09T00:00:00.000Z,-21.8968748208925,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21521,2020-02-10T00:00:00.000Z,2020-02-10T00:00:00.000Z,-13.5617810997737,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21522,2020-02-11T00:00:00.000Z,2020-02-11T00:00:00.000Z,-25.4012473440091,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21523,2020-02-12T00:00:00.000Z,2020-02-12T00:00:00.000Z,-28.7676803830244,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21524,2020-02-13T00:00:00.000Z,2020-02-13T00:00:00.000Z,-24.4220049866782,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21525,2020-02-14T00:00:00.000Z,2020-02-14T00:00:00.000Z,-15.7471496118033,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21526,2020-02-15T00:00:00.000Z,2020-02-15T00:00:00.000Z,-24.0987382701697,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21527,2020-02-16T00:00:00.000Z,2020-02-16T00:00:00.000Z,-27.1621357252289,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21528,2020-02-17T00:00:00.000Z,2020-02-17T00:00:00.000Z,-25.7778324485042,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
21529,2020-02-18T00:00:00.000Z,2020-02-18T00:00:00.000Z,-25.9135112350794,36,36,1,,2540047,3457,10558,0,1,Land temperature (daytime),Temperature,Manitoba,,2020
28246,2020-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z,-5.79402723955971,36,36,1,,2540047,3457,10559,0,1,Land temperature (daytime),Temperature,New Brunswick,,2020
