Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Silt content at 5 cm deep,"Manitoulin, Ontario",,mass percent,point in time,12/31/16,12/31/16,34.06901221
Texture,Silt content at 5 cm deep,"Middlesex, Ontario",,mass percent,point in time,12/31/16,12/31/16,38.26967906
Texture,Silt content at 5 cm deep,"Muskoka, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.00432035
Texture,Silt content at 5 cm deep,"Niagara, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.2614995
Texture,Silt content at 5 cm deep,"Nipissing, Ontario",,mass percent,point in time,12/31/16,12/31/16,34.14968489
Texture,Silt content at 5 cm deep,"Northumberland, Ontario",,mass percent,point in time,12/31/16,12/31/16,37.89385886
Texture,Silt content at 5 cm deep,"Ottawa, Ontario",,mass percent,point in time,12/31/16,12/31/16,32.06849778
Texture,Silt content at 5 cm deep,"Oxford, Ontario",,mass percent,point in time,12/31/16,12/31/16,41.02676386
Texture,Silt content at 5 cm deep,"Parry Sound, Ontario",,mass percent,point in time,12/31/16,12/31/16,33.11493284
Texture,Silt content at 5 cm deep,"Peel, Ontario",,mass percent,point in time,12/31/16,12/31/16,39.56507882
Texture,Silt content at 5 cm deep,"Perth, Ontario",,mass percent,point in time,12/31/16,12/31/16,42.87606004
Texture,Silt content at 5 cm deep,"Peterborough, Ontario",,mass percent,point in time,12/31/16,12/31/16,36.63086864
Texture,Silt content at 5 cm deep,"Prescott and Russell, Ontario",,mass percent,point in time,12/31/16,12/31/16,32.23851351
Texture,Silt content at 5 cm deep,"Prince Edward, Ontario",,mass percent,point in time,12/31/16,12/31/16,33.31383155
Texture,Silt content at 5 cm deep,"Rainy River, Ontario",,mass percent,point in time,12/31/16,12/31/16,30.95129661
Texture,Silt content at 5 cm deep,"Renfrew, Ontario",,mass percent,point in time,12/31/16,12/31/16,33.87041544
Texture,Silt content at 5 cm deep,"Simcoe, Ontario",,mass percent,point in time,12/31/16,12/31/16,35.33123652
Texture,Silt content at 5 cm deep,"Stormont, Dundas and Glengarry, Ontario",,mass percent,point in time,12/31/16,12/31/16,31.56223437
Texture,Silt content at 5 cm deep,"Sudbury, Ontario",,mass percent,point in time,12/31/16,12/31/16,32.5129825
