Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Sand content at 15 cm deep,"Communauté-Urbaine-de-l'Outaouais, Québec",,mass percent,point in time,12/31/16,12/31/16,45.02648402
Texture,Sand content at 15 cm deep,"Communauté-Urbaine-de-Montréal, Québec",,mass percent,point in time,12/31/16,12/31/16,45.46391993
Texture,Sand content at 15 cm deep,"Communauté-Urbaine-de-Québec, Québec",,mass percent,point in time,12/31/16,12/31/16,52.37059696
Texture,Sand content at 15 cm deep,"D'Autray, Québec",,mass percent,point in time,12/31/16,12/31/16,52.76302339
Texture,Sand content at 15 cm deep,"Desjardins, Québec",,mass percent,point in time,12/31/16,12/31/16,45.84733124
Texture,Sand content at 15 cm deep,"Deux-Montagnes, Québec",,mass percent,point in time,12/31/16,12/31/16,44.22695952
Texture,Sand content at 15 cm deep,"Drummond, Québec",,mass percent,point in time,12/31/16,12/31/16,48.6880531
Texture,Sand content at 15 cm deep,"Francheville, Québec",,mass percent,point in time,12/31/16,12/31/16,55.8179531
Texture,Sand content at 15 cm deep,"Joliette, Québec",,mass percent,point in time,12/31/16,12/31/16,51.81849315
Texture,Sand content at 15 cm deep,"Kamouraska, Québec",,mass percent,point in time,12/31/16,12/31/16,46.422389
Texture,Sand content at 15 cm deep,"L'Amiante, Québec",,mass percent,point in time,12/31/16,12/31/16,43.78649862
Texture,Sand content at 15 cm deep,"L'Assomption, Québec",,mass percent,point in time,12/31/16,12/31/16,49.05502183
Texture,Sand content at 15 cm deep,"L'Érable, Québec",,mass percent,point in time,12/31/16,12/31/16,46.61068099
Texture,Sand content at 15 cm deep,"L'Île-d'Orléans, Québec",,mass percent,point in time,12/31/16,12/31/16,47.31106578
Texture,Sand content at 15 cm deep,"L'Islet, Québec",,mass percent,point in time,12/31/16,12/31/16,46.35197098
Texture,Sand content at 15 cm deep,"La Côte-de-Beaupré, Québec",,mass percent,point in time,12/31/16,12/31/16,60.0428284
Texture,Sand content at 15 cm deep,"La Côte-de-Gaspé, Québec",,mass percent,point in time,12/31/16,12/31/16,50.8890432
Texture,Sand content at 15 cm deep,"La Haute-Côte-Nord, Québec",,mass percent,point in time,12/31/16,12/31/16,57.51157916
Texture,Sand content at 15 cm deep,"La Haute-Gaspésie, Québec",,mass percent,point in time,12/31/16,12/31/16,51.21220318
Texture,Sand content at 15 cm deep,"La Haute-Yamaska, Québec",,mass percent,point in time,12/31/16,12/31/16,45.61719293
Texture,Sand content at 15 cm deep,"La Jacques-Cartier, Québec",,mass percent,point in time,12/31/16,12/31/16,59.67781707
Texture,Sand content at 15 cm deep,"La Matapédia, Québec",,mass percent,point in time,12/31/16,12/31/16,43.84346561
Texture,Sand content at 15 cm deep,"La Mitis, Québec",,mass percent,point in time,12/31/16,12/31/16,43.09556136
Texture,Sand content at 15 cm deep,"La Nouvelle-Beauce, Québec",,mass percent,point in time,12/31/16,12/31/16,42.54226883
Texture,Sand content at 15 cm deep,"La Région-Sherbrookoise, Québec",,mass percent,point in time,12/31/16,12/31/16,43.99101724
Texture,Sand content at 15 cm deep,"La Rivière-du-Nord, Québec",,mass percent,point in time,12/31/16,12/31/16,57.85016062
Texture,Sand content at 15 cm deep,"La Vallée-de-la-Gatineau, Québec",,mass percent,point in time,12/31/16,12/31/16,53.36287671
Texture,Sand content at 15 cm deep,"La Vallée-du-Richelieu, Québec",,mass percent,point in time,12/31/16,12/31/16,43.26281946
Texture,Sand content at 15 cm deep,"Lac-Saint-Jean-Est, Québec",,mass percent,point in time,12/31/16,12/31/16,53.04127062
Texture,Sand content at 15 cm deep,"Lajemmerais, Québec",,mass percent,point in time,12/31/16,12/31/16,44.00869565
Texture,Sand content at 15 cm deep,"Laval, Québec",,mass percent,point in time,12/31/16,12/31/16,47.37033862
Texture,Sand content at 15 cm deep,"Le Bas-Richelieu, Québec",,mass percent,point in time,12/31/16,12/31/16,46.73666667
Texture,Sand content at 15 cm deep,"Le Centre-de-la-Mauricie, Québec",,mass percent,point in time,12/31/16,12/31/16,56.22177599
Texture,Sand content at 15 cm deep,"Le Domaine-du-Roy, Québec",,mass percent,point in time,12/31/16,12/31/16,56.08735018
