,start_date,end_date,value,unit_id,input_unit_id,input_unit_scale,reporting_date,metric_id,item_id,region_id,partner_region_id,frequency_id,item_name,metric_name,region_name,province_name,year
21558,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,0.338690737399484,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21559,2020-01-05T00:00:00.000Z,2020-01-05T00:00:00.000Z,1.14360349668227,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21560,2020-01-06T00:00:00.000Z,2020-01-06T00:00:00.000Z,0.188675564299815,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21561,2020-01-07T00:00:00.000Z,2020-01-07T00:00:00.000Z,0.100310759030473,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21562,2020-01-08T00:00:00.000Z,2020-01-08T00:00:00.000Z,0.43342724658818,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21563,2020-01-09T00:00:00.000Z,2020-01-09T00:00:00.000Z,0.681802246653978,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21564,2020-01-10T00:00:00.000Z,2020-01-10T00:00:00.000Z,0.194712716505086,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21565,2020-01-11T00:00:00.000Z,2020-01-11T00:00:00.000Z,0.119389177241631,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21566,2020-01-12T00:00:00.000Z,2020-01-12T00:00:00.000Z,0.9287803916002,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21567,2020-01-13T00:00:00.000Z,2020-01-13T00:00:00.000Z,0.489735281830128,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21568,2020-01-14T00:00:00.000Z,2020-01-14T00:00:00.000Z,0.508344722296745,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21569,2020-01-15T00:00:00.000Z,2020-01-15T00:00:00.000Z,0.371321543204688,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21570,2020-01-16T00:00:00.000Z,2020-01-16T00:00:00.000Z,0.0707673982682927,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21571,2020-01-17T00:00:00.000Z,2020-01-17T00:00:00.000Z,1.84491960406588,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21572,2020-01-18T00:00:00.000Z,2020-01-18T00:00:00.000Z,1.00260236863535,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21573,2020-01-19T00:00:00.000Z,2020-01-19T00:00:00.000Z,0.295062241730507,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21574,2020-01-20T00:00:00.000Z,2020-01-20T00:00:00.000Z,0.0462267299746229,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21575,2020-01-21T00:00:00.000Z,2020-01-21T00:00:00.000Z,0.874245314850372,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21576,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,0.0696903944146149,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21577,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,0.428976163626286,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21578,2020-01-24T00:00:00.000Z,2020-01-24T00:00:00.000Z,0.0937162399629003,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21579,2020-01-25T00:00:00.000Z,2020-01-25T00:00:00.000Z,0.0517272088988848,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21580,2020-01-26T00:00:00.000Z,2020-01-26T00:00:00.000Z,0.0413579453745602,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
21581,2020-01-27T00:00:00.000Z,2020-01-27T00:00:00.000Z,0.00225049619084575,2,2,1,,2100031,2039,10558,0,1,Rainfall,Precipitation Quantity,Manitoba,,2020
